ID Number,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote
1407,ALCO,"Alico, Inc.",38.51,283514085.90,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/alco
1408,LIOX,"Lionbridge Technologies, Inc.",4.42,283278038.68,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox
1409,MXWL,"Maxwell Technologies, Inc.",9.45,282930486.30,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
1410,SBCF,Seacoast Banking Corporation of Florida,10.85,282578007.60,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf
1411,BMRC,Bank of Marin Bancorp,47.63,282254427.40,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc
1412,AGTC,Applied Genetic Technologies Corporation,17.22,282099607.02,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc
1413,AOSL,Alpha and Omega Semiconductor Limited,10.67,280996669.36,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/aosl
1414,IBCP,Independent Bank Corporation,12.24,280811316.24,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibcp
1415,AAOI,"Applied Optoelectronics, Inc.",18.9,279816862.50,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi
1416,BOOM,Dynamic Materials Corporation,19.99,279442588.81,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/boom
1417,AIQ,"Alliance HealthCare Services, Inc.",25.98,278748590.94,2001,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aiq
1418,BLVDU,Boulevard Acquisition Corp.,10.1,278381250.00,2014,Finance,Business Services,http://www.nasdaq.com/symbol/blvdu
1419,PPHM,Peregrine Pharmaceuticals Inc.,1.55,278233407.20,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pphm
1420,FTGC,First Trust Global Tactical Commodity Strategy Fund,30.39,278169820.26,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
1421,VVTV,"ValueVision Media, Inc.",5.03,278108664.79,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vvtv
1422,NTLS,NTELOS Holdings Corp.,12.8,277644172.80,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntls
1423,CORT,Corcept Therapeutics Incorporated,2.74,277078132.44,1982,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cort
1424,SVA,"Sinovac Biotech, Ltd.",4.95,275701441.95,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
1425,SGBK,Stonegate Bank,27.27,274554360.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk
1426,RNWK,"RealNetworks, Inc.",7.62,274286235.78,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/rnwk
1427,PTX,"Pernix Therapeutics Holdings, Inc.",7.2,273916000.80,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptx
1428,TGLS,Tecnoglass Inc.,11.23,273472207.59,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
1429,NATR,"Nature&#39;s Sunshine Products, Inc.",14.33,273084517.20,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/natr
1430,OCFC,OceanFirst Financial Corp.,15.92,272932368.56,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ocfc
1431,UCTT,"Ultra Clean Holdings, Inc.",9.23,272416029.08,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
1432,WIFI,"Boingo Wireless, Inc.",7.57,271073077.77,2011,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wifi
1433,BSF,"Bear State Financial, Inc.",9,270240696.00,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bsf
1434,NATH,"Nathan&#39;s Famous, Inc.",60.42,270085858.80,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nath
1435,CCRN,"Cross Country Healthcare, Inc.",8.64,269952696.00,2001,Technology,Professional Services,http://www.nasdaq.com/symbol/ccrn
1436,TSC,"TriState Capital Holdings, Inc.",9.38,269325867.02,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
1437,DTLK,Datalink Corporation,11.97,269277024.24,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dtlk
1438,AMOV,"America Movil, S.A.B. de C.V.",25.64,269170848.12,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov
1439,BLVD,Boulevard Acquisition Corp.,9.75,268734375.00,2014,Finance,Business Services,http://www.nasdaq.com/symbol/blvd
1440,CRAI,"CRA International,Inc.",27.13,268627993.43,1998,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/crai
1441,GALE,"Galena Biopharma, Inc.",2.27,268325724.55,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gale
1442,CKSW,ClickSoftware Technologies Ltd.,8.25,268080243.75,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cksw
1443,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,33.57,268056684.99,2006,Transportation,Aerospace,http://www.nasdaq.com/symbol/omab
1444,BPOPN,"Popular, Inc.",22.29,267480000.00,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpopn
1445,UNIS,Unilife Corporation,2.58,267258608.64,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis
1446,CAC,Camden National Corporation,35.94,266732124.30,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cac
1447,AFAM,Almost Family Inc,28.15,266547592.65,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/afam
1448,PEBO,Peoples Bancorp Inc.,24.32,265908532.48,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pebo
1449,MRTX,"Mirati Therapeutics, Inc.",19.64,265819210.12,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrtx
1450,PCOM,"Points International, Ltd.",17.25,265703595.75,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcom
1451,BBRG,"Bravo Brio Restaurant Group, Inc.",13.97,265673105.94,2010,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bbrg
1452,HMST,"HomeStreet, Inc.",17.88,265571121.48,2012,Finance,Banks,http://www.nasdaq.com/symbol/hmst
1453,FLXS,"Flexsteel Industries, Inc.",35.82,264019727.70,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
1454,BDE,"Black Diamond, Inc.",8.11,263974393.17,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde
1455,VOXX,VOXX International Corporation,10.79,263642018.38,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
1456,SRDX,"SurModics, Inc.",19.35,263096996.40,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
1457,QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,41.65,262395083.30,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
1458,HRTX,"Heron Therapeutics, Inc.  ",9.05,261641409.65,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/hrtx
1459,OXFD,Oxford Immunotec Global PLC,14.78,259969647.08,2013,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/oxfd
1460,FDEF,First Defiance Financial Corp.,27.46,259939160.92,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
1461,REIS,"Reis, Inc",23.27,258335744.55,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis
1462,KOPN,Kopin Corporation,3.91,258297035.93,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
1463,YORW,The York Water Company,20.08,257649913.68,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
1464,HMPR,Hampton Roads Bankshares Inc,1.51,257142313.73,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hmpr
1465,PPBI,Pacific Premier Bancorp Inc,15.03,256541674.23,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi
1466,GOMO,Sungy Mobile Limited,7.65,255947801.85,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gomo
1467,GLRI,Glori Energy Inc,8.67,255045051.87,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/glri
1468,CLACU,Capitol Acquisition Corp. II,10.1799,254497500.00,2013,Finance,Business Services,http://www.nasdaq.com/symbol/clacu
1469,MRLN,Marlin Business Services Corp.,19.7,254399693.00,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln
1470,AFOP,"Alliance Fiber Optic Products, Inc.",13.65,254112563.25,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/afop
1471,FPRX,"Five Prime Therapeutics, Inc.",11.8,253942537.20,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
1472,POZN,"Pozen, Inc.",8.05,253801824.85,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pozn
1473,JOUT,Johnson Outdoors Inc.,25.4,253537923.20,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
1474,TESS,TESSCO Technologies Incorporated,30.32,252578152.48,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
1475,ZEUS,"Olympic Steel, Inc.",22.99,252432292.09,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
1476,JMBA,"Jamba, Inc.",14.62,251666370.04,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
1477,BAGL,"Einstein Noah Restaurant Group, Inc.",14,251567106.00,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bagl
1478,DJCO,Daily Journal Corp. (S.C.),182.05,251364809.30,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/djco
1479,VIAS,"Viasystems Group, Inc.",12.01,251258904.08,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/vias
1480,TSRE,"Trade Street Residential, Inc.",6.83,250819134.99,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tsre
1481,SZMK,Sizmek Inc.,8.25,250787666.25,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/szmk
1482,FDUS,Fidus Investment Corporation,18.18,250456206.42,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus
1483,DEST,Destination Maternity Corporation,18.27,250415507.79,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dest
1484,DRNA,"Dicerna Pharmaceuticals, Inc.",14.09,250361983.39,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drna
1485,OXLC,Oxford Lane Capital Corp.,16.31,249860979.76,2011,n/a,n/a,http://www.nasdaq.com/symbol/oxlc
1486,MRGE,Merge Healthcare Incorporated.,2.53,248850554.59,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/mrge
1487,SNAK,"Inventure Foods, Inc.",12.73,248642283.62,1996,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/snak
1488,WMAR,"West Marine, Inc.",10.22,248384457.86,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
1489,TTHI,"Transition Therapeutics, Inc.",7.03,248202466.49,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
1490,CLMS,"Calamos Asset Management, Inc.",12.08,248010505.68,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/clms
1491,BSRR,Sierra Bancorp,17.72,247553113.52,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
1492,FBNK,"First Connecticut Bancorp, Inc.",15.4,247518609.80,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
1493,CLAC,Capitol Acquisition Corp. II,9.9001,247502500.00,2013,Finance,Business Services,http://www.nasdaq.com/symbol/clac
1494,TZOO,Travelzoo Inc.,16.8,247471627.20,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
1495,AMRN,Amarin Corporation PLC,1.49,246552645.26,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amrn
1496,CCBG,Capital City Bank Group,14.1,246037386.00,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ccbg
1497,ENTR,"Entropic Communications, Inc.",2.77,245919406.13,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/entr
1498,AMSWA,"American Software, Inc.",8.69,245665135.54,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa
1499,HTWO,HF2 Financial Management Inc.,10.32,245534988.00,2013,Finance,Business Services,http://www.nasdaq.com/symbol/htwo
1500,SEAC,"SeaChange International, Inc.",7.53,245382707.85,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/seac
1501,PFIE,"Profire Energy, Inc.",4.65,244571692.95,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/pfie
1502,GARS,Garrison Capital Inc.,14.59,244510585.61,2013,n/a,n/a,http://www.nasdaq.com/symbol/gars
1503,AUDC,AudioCodes Ltd.,5.64,244158453.84,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
1504,LLNW,"Limelight Networks, Inc.",2.48,244072416.56,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
1505,TAST,"Carrols Restaurant Group, Inc.",6.92,243743139.24,2006,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/tast
1506,ENVE,Enventis Corporation,17.82,243522791.82,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/enve
1507,VCYT,"Veracyte, Inc.",11.28,242383004.40,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt
1508,VSTM,"Verastem, Inc.",9.37,242142613.36,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
1509,MFLX,"Multi-Fineline Electronix, Inc.",10,241677490.00,2004,Technology,Electrical Products,http://www.nasdaq.com/symbol/mflx
1510,CZNC,Citizens & Northern Corp,19.5,241359183.00,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cznc
1511,DXLG,"Destination XL Group, Inc.",4.76,241037812.96,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dxlg
1512,BREW,"Craft Brew Alliance, Inc.",12.65,240910357.05,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/brew
1513,WTBA,West Bancorporation,15.04,240839806.40,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
1514,CPTA,Capitala Finance Corp.,18.55,240675491.00,2013,n/a,n/a,http://www.nasdaq.com/symbol/cpta
1515,VTSS,Vitesse Semiconductor Corporation,3.55,240326249.25,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/vtss
1516,ALIM,"Alimera Sciences, Inc.",5.93,239715749.13,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alim
1517,BBLU,"Blue Earth, Inc.",3.1501,238714436.25,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bblu
1518,ESPR,"Esperion Therapeutics, Inc.",15.45,238625296.35,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/espr
1519,CCNE,CNB Financial Corporation,16.6,238495852.00,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ccne
1520,SUBK,Suffolk Bancorp,20.31,236674420.38,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
1521,NSTG,"NanoString Technologies, Inc.",13.03,236096238.05,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nstg
1522,CLDN,Celladon Corporation,10.19,235740351.20,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cldn
1523,ZIXI,Zix Corporation,3.97,235383296.91,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/zixi
1524,ARDX,"Ardelyx, Inc.",12.7,235376783.50,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx
1525,JASN,"Jason Industries, Inc.",10.7,235300126.20,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
1526,UCFC,United Community Financial Corp.,4.68,235120312.44,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
1527,CIFC,CIFC Corp.,9.34,234872849.24,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cifc
1528,SPKE,"Spark Energy, Inc.",17,233750000.00,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
1529,HILL,Dot Hill Systems Corporation,3.87,233660584.44,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/hill
1530,MLAB,"Mesa Laboratories, Inc.",66.44,233156098.12,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab
1531,PCBK,Pacific Continental Corporation (Ore),13.12,232857919.04,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pcbk
1532,CVGI,"Commercial Vehicle Group, Inc.",7.8,231881933.40,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi
1533,CVTI,"Covenant Transportation Group, Inc.",15.48,231533245.44,1994,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cvti
1534,HURC,"Hurco Companies, Inc.",35.57,231378581.60,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hurc
1535,FRNK,Franklin Financial Corporation,19.58,230681280.50,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/frnk
1536,LWAY,"Lifeway Foods, Inc.",14.05,229661538.85,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
1537,KANG,"iKang Healthcare Group, Inc.",19.14,228415956.12,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/kang
1538,HWCC,Houston Wire & Cable Company,12.94,228201636.04,2006,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hwcc
1539,CARA,"Cara Therapeutics, Inc.",10.07,228033105.79,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cara
1540,MDCI,Medical Action Industries Inc.,13.79,227800498.87,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mdci
1541,IMDZ,Immune Design Corp.,13.47,227112780.39,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imdz
1542,ADHD,Alcobra Ltd.,16.6,226369369.40,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/adhd
1543,RDIB,Reading International Inc,10.06,226175006.30,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdib
1544,GFN,General Finance Corporation,8.83,225947832.48,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfn
1545,PSCT,PowerShares S&P SmallCap Information Technology Portfolio,46.562,225825700.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psct
1546,PGC,Peapack-Gladstone Financial Corporation,18.55,225508009.30,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/pgc
1547,HEOP,Heritage Oaks Bancorp,6.82,225281213.52,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/heop
1548,CISG,CNinsure Inc.,6.4,224951481.60,2007,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/cisg
1549,ADRE,BLDRS Emerging Markets 50 ADR Index Fund,42.02,224807000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adre
1550,ADUS,Addus HomeCare Corporation,20.45,224575519.60,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/adus
1551,BGFV,Big 5 Sporting Goods Corporation,10.06,224417474.00,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv
1552,CTG,"Computer Task Group, Incorporated",12.14,223741268.32,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ctg
1553,DNDN,Dendreon Corporation,1.39,222836963.18,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dndn
1554,BFIN,BankFinancial Corporation,10.54,222414721.64,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin
1555,KZ,KongZhong Corporation,7.01,222246946.72,n/a,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/kz
1556,LCUT,"Lifetime Brands, Inc.",16.3,221662412.30,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
1557,GSVC,GSV Capital Corp,11.46,221408346.00,2011,n/a,n/a,http://www.nasdaq.com/symbol/gsvc
1558,ESIO,"Electro Scientific Industries, Inc.",7.35,221295997.65,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
1559,IDRA,"Idera Pharmaceuticals, Inc.",2.64,221145389.52,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/idra
1560,AEPI,AEP Industries Inc.,43.5,221005926.00,1986,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/aepi
1561,ACLS,"Axcelis Technologies, Inc.",1.98,220941521.46,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
1562,SVVC,"Firsthand Technology Value Fund, Inc.",24.345,220858619.04,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
1563,PWOD,"Penns Woods Bancorp, Inc.",45.78,220703136.78,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pwod
1564,CASH,"Meta Financial Group, Inc.",35.67,220584956.49,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash
1565,ABGB,"Abengoa, S.A.",27.73,219636851.50,2013,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/abgb
